Transaction_ID,Date,Category,Customer_Segment,Day_of_Week,Month,Is_Weekend,Base_Price,Discount_Percent,Final_Price,Units_Sold
TRX-0470,2025-02-16,Clothing,Standard,Sunday,2,True,65.3762990294988,0.0,65.3762990294988,7
TRX-0471,2025-04-04,Clothing,Premium,Friday,4,False,64.28186247810577,0.1,57.85367623029519,12
TRX-0472,2025-08-26,Clothing,Standard,Tuesday,8,False,57.200066981255205,0.1,51.48006028312969,8
TRX-0473,2025-07-23,Books,Student,Wednesday,7,False,12.209692637802137,0.0,12.209692637802137,6
TRX-0474,2025-08-06,Home & Kitchen,Standard,Wednesday,8,False,155.15294321624467,0.0,155.15294321624467,2
TRX-0475,2025-12-07,Books,Premium,Sunday,12,True,16.65718189965375,0.0,16.65718189965375,7
TRX-0476,2025-02-08,Electronics,Premium,Saturday,2,True,821.8409673338045,0.1,739.6568706004241,8
TRX-0477,2025-04-10,Electronics,Student,Thursday,4,False,805.7050720835451,0.1,725.1345648751907,10
TRX-0478,2025-10-16,Books,Standard,Thursday,10,False,19.19351697446049,0.0,19.19351697446049,5
TRX-0479,2025-09-11,Books,Standard,Thursday,9,False,18.886147526113717,0.1,16.997532773502346,5
TRX-0480,2025-08-10,Clothing,Student,Sunday,8,True,59.070557933864116,0.0,59.070557933864116,1
TRX-0481,2025-12-23,Books,Student,Tuesday,12,False,22.6049807797825,0.0,22.6049807797825,9
TRX-0482,2025-01-23,Clothing,Standard,Thursday,1,False,71.16833775529955,0.0,71.16833775529955,7
TRX-0483,2025-09-07,Electronics,Standard,Sunday,9,True,801.8641616974404,0.2,641.4913293579524,10
TRX-0484,2025-01-10,Clothing,Student,Friday,1,False,52.683682610914715,0.0,52.683682610914715,4
TRX-0485,2025-09-03,Books,Standard,Wednesday,9,False,43.90440685155782,0.0,43.90440685155782,4
TRX-0486,2025-11-21,Electronics,Premium,Friday,11,False,800.4930833152022,0.0,800.4930833152022,9
TRX-0487,2025-04-10,Home & Kitchen,Student,Thursday,4,False,157.68839675968897,0.0,157.68839675968897,1
TRX-0488,2025-10-17,Clothing,Standard,Friday,10,False,53.91773492555241,0.1,48.52596143299717,5
TRX-0489,2025-06-29,Electronics,Standard,Sunday,6,True,803.6311562774453,0.0,803.6311562774453,5
TRX-0490,2025-08-11,Clothing,Standard,Monday,8,False,63.11109991143195,0.0,63.11109991143195,3
TRX-0491,2025-09-07,Electronics,Premium,Sunday,9,True,781.1035070790384,0.1,702.9931563711345,6
TRX-0492,2025-05-27,Electronics,Premium,Tuesday,5,False,820.1527511046064,0.0,820.1527511046064,8
TRX-0493,2025-04-06,Clothing,Student,Sunday,4,True,72.90644460922547,0.2,58.32515568738038,18
TRX-0494,2025-09-14,Home & Kitchen,Premium,Sunday,9,True,146.02804683854012,0.1,131.42524215468612,7
TRX-0495,2025-11-21,Electronics,Standard,Friday,11,False,788.9773025954414,0.0,788.9773025954414,2
TRX-0496,2025-01-04,Electronics,Standard,Saturday,1,True,803.4756161380355,0.1,723.128054524232,6
TRX-0497,2025-01-16,Electronics,Premium,Thursday,1,False,800.866976994144,0.0,800.866976994144,4
TRX-0498,2025-10-07,Home & Kitchen,Student,Tuesday,10,False,153.5566894856323,0.1,138.20102053706907,4
TRX-0499,2025-12-02,Home & Kitchen,Standard,Tuesday,12,False,151.91577396194089,0.1,136.7241965657468,12
TRX-0500,2025-09-04,Books,Standard,Thursday,9,False,30.06240989305926,0.0,30.06240989305926,2
TRX-0501,2025-09-15,Clothing,Standard,Monday,9,False,74.47305699391806,0.1,67.02575129452626,13
TRX-0502,2025-06-09,Home & Kitchen,Standard,Monday,6,False,155.68103205128645,0.2,124.54482564102916,9
TRX-0503,2025-12-06,Clothing,Premium,Saturday,12,True,49.50344501090059,0.3,34.65241150763041,19
TRX-0504,2025-06-01,Books,Student,Sunday,6,True,38.62562852712452,0.1,34.76306567441207,7
TRX-0505,2025-06-27,Clothing,Student,Friday,6,False,76.40614563488288,0.1,68.76553107139459,6
TRX-0506,2025-06-12,Home & Kitchen,Standard,Thursday,6,False,181.52056734512084,0.0,181.52056734512084,4
TRX-0507,2025-02-02,Clothing,Standard,Sunday,2,True,48.76505966760402,0.0,48.76505966760402,3
TRX-0508,2025-06-28,Home & Kitchen,Student,Saturday,6,True,152.42882013150276,0.1,137.18593811835248,8
TRX-0509,2025-04-11,Clothing,Student,Friday,4,False,39.17901296811013,0.0,39.17901296811013,9
TRX-0510,2025-09-25,Home & Kitchen,Standard,Thursday,9,False,155.5314915637921,0.3,108.87204409465446,11
TRX-0511,2025-11-19,Home & Kitchen,Standard,Wednesday,11,False,144.51799701833227,0.0,144.51799701833227,2
TRX-0512,2025-03-06,Clothing,Standard,Thursday,3,False,79.23445794824953,0.0,79.23445794824953,6
TRX-0513,2025-06-17,Books,Student,Tuesday,6,False,17.253850299814182,0.0,17.253850299814182,7
TRX-0514,2025-11-26,Electronics,Student,Wednesday,11,False,783.1081696203274,0.2,626.486535696262,9
TRX-0515,2025-02-12,Books,Premium,Wednesday,2,False,20.2873625929748,0.1,18.258626333677324,9
TRX-0516,2025-02-13,Clothing,Standard,Thursday,2,False,40.24512228782862,0.1,36.22061005904576,9
TRX-0517,2025-10-12,Books,Student,Sunday,10,True,32.5109945450731,0.0,32.5109945450731,10
TRX-0518,2025-01-12,Home & Kitchen,Student,Sunday,1,True,129.3491695374368,0.2,103.47933562994945,13
TRX-0519,2025-04-05,Electronics,Student,Saturday,4,True,800.2845758118316,0.0,800.2845758118316,3
TRX-0520,2025-10-29,Clothing,Student,Wednesday,10,False,39.22188180143803,0.2,31.377505441150426,8
TRX-0521,2025-09-10,Clothing,Standard,Wednesday,9,False,56.79702195463358,0.1,51.11731975917022,6
TRX-0522,2025-08-30,Clothing,Standard,Saturday,8,True,76.43378155804534,0.0,76.43378155804534,3
TRX-0523,2025-02-04,Electronics,Standard,Tuesday,2,False,803.6064789143579,0.1,723.2458310229222,9
TRX-0524,2025-08-03,Home & Kitchen,Premium,Sunday,8,True,141.36506395035065,0.1,127.22855755531559,11
TRX-0525,2025-12-03,Clothing,Standard,Wednesday,12,False,59.68796511060916,0.0,59.68796511060916,4
TRX-0526,2025-03-31,Books,Student,Monday,3,False,25.180168720444467,0.2,20.144134976355573,11
TRX-0527,2025-09-21,Clothing,Premium,Sunday,9,True,64.72630345843406,0.1,58.253673112590654,12
TRX-0528,2025-04-03,Clothing,Student,Thursday,4,False,46.331416367191736,0.0,46.331416367191736,3
TRX-0529,2025-03-31,Clothing,Standard,Monday,3,False,65.92567273847331,0.0,65.92567273847331,4
TRX-0530,2025-04-25,Clothing,Student,Friday,4,False,32.95608368397225,0.1,29.660475315575027,9
TRX-0531,2025-04-15,Home & Kitchen,Premium,Tuesday,4,False,143.7011544763619,0.1,129.3310390287257,3
TRX-0532,2025-07-15,Books,Standard,Tuesday,7,False,20.117261575484555,0.1,18.1055354179361,6
TRX-0533,2025-11-10,Home & Kitchen,Standard,Monday,11,False,156.33326826071237,0.1,140.69994143464115,4
TRX-0534,2025-04-24,Books,Standard,Thursday,4,False,25.22630852676869,0.1,22.70367767409182,4
TRX-0535,2025-03-16,Clothing,Student,Sunday,3,True,45.944369461437134,0.3,32.16105862300599,13
TRX-0536,2025-08-05,Electronics,Student,Tuesday,8,False,790.1500687418298,0.1,711.1350618676469,8
TRX-0537,2025-10-04,Home & Kitchen,Premium,Saturday,10,True,151.98680009547408,0.2,121.58944007637928,11
TRX-0538,2025-09-06,Electronics,Standard,Saturday,9,True,799.2093265813544,0.0,799.2093265813544,5
TRX-0539,2025-06-13,Home & Kitchen,Standard,Friday,6,False,144.20875890364255,0.0,144.20875890364255,5
TRX-0540,2025-12-23,Clothing,Standard,Tuesday,12,False,55.19166210488021,0.0,55.19166210488021,9
TRX-0541,2025-07-11,Home & Kitchen,Student,Friday,7,False,156.9616799715929,0.1,141.26551197443362,6
TRX-0542,2025-08-15,Clothing,Student,Friday,8,False,54.82307427130785,0.2,43.858459417046284,6
TRX-0543,2025-06-26,Home & Kitchen,Standard,Thursday,6,False,149.11908755970927,0.0,149.11908755970927,9
TRX-0544,2025-04-09,Clothing,Student,Wednesday,4,False,81.69936588080543,0.0,81.69936588080543,4
TRX-0545,2025-02-05,Clothing,Standard,Wednesday,2,False,45.76317363116077,0.2,36.61053890492862,7
TRX-0546,2025-04-06,Books,Student,Sunday,4,True,6.481572684253415,0.0,6.481572684253415,5
TRX-0547,2025-06-01,Clothing,Standard,Sunday,6,True,67.83589664798606,0.1,61.05230698318746,7
TRX-0548,2025-05-31,Books,Student,Saturday,5,True,18.213569387058968,0.1,16.39221244835307,10
TRX-0549,2025-07-09,Clothing,Student,Wednesday,7,False,56.8176247225738,0.2,45.45409977805904,8
TRX-0550,2025-08-12,Electronics,Standard,Tuesday,8,False,792.1884362186888,0.0,792.1884362186888,6
TRX-0551,2025-02-06,Clothing,Student,Thursday,2,False,57.40199859232487,0.0,57.40199859232487,9
TRX-0552,2025-09-25,Electronics,Premium,Thursday,9,False,815.9853811209634,0.1,734.3868430088671,5
TRX-0553,2025-07-02,Electronics,Standard,Wednesday,7,False,808.0212845861812,0.3,565.6148992103268,9
TRX-0554,2025-01-13,Clothing,Standard,Monday,1,False,68.62223511886977,0.1,61.76001160698279,10
TRX-0555,2025-10-06,Electronics,Student,Monday,10,False,785.8377294420735,0.0,785.8377294420735,6
TRX-0556,2025-08-05,Books,Student,Tuesday,8,False,13.488462634471308,0.1,12.139616371024177,3
TRX-0557,2025-12-21,Home & Kitchen,Student,Sunday,12,True,121.60921340514574,0.3,85.12644938360201,22
TRX-0558,2025-12-27,Clothing,Student,Saturday,12,True,51.90619178917246,0.2,41.52495343133797,15
TRX-0559,2025-10-13,Electronics,Standard,Monday,10,False,809.5670318638565,0.3,566.6969223046996,13
TRX-0560,2025-09-30,Clothing,Student,Tuesday,9,False,65.16946515748371,0.0,65.16946515748371,5
TRX-0561,2025-03-03,Books,Standard,Monday,3,False,22.78486737047876,0.0,22.78486737047876,2
TRX-0562,2025-03-25,Clothing,Standard,Tuesday,3,False,59.77699716281947,0.1,53.79929744653752,8
TRX-0563,2025-08-05,Clothing,Premium,Tuesday,8,False,53.11114457424594,0.2,42.48891565939675,11
TRX-0564,2025-12-08,Electronics,Student,Monday,12,False,802.0475888240178,0.0,802.0475888240178,7
TRX-0565,2025-07-06,Books,Student,Sunday,7,True,32.65878279480615,0.0,32.65878279480615,7
TRX-0566,2025-01-19,Home & Kitchen,Standard,Sunday,1,True,133.84113212589529,0.2,107.07290570071623,11
TRX-0567,2025-06-26,Home & Kitchen,Premium,Thursday,6,False,152.99647687837347,0.0,152.99647687837347,6
TRX-0568,2025-04-10,Electronics,Student,Thursday,4,False,809.3243487095467,0.0,809.3243487095467,3
TRX-0569,2025-08-21,Clothing,Premium,Thursday,8,False,55.848997110366305,0.1,50.26409739932968,6
TRX-0570,2025-03-17,Electronics,Student,Monday,3,False,807.0070061212058,0.1,726.3063055090852,7
TRX-0571,2025-09-22,Electronics,Student,Monday,9,False,828.1465444447256,0.2,662.5172355557805,12
TRX-0572,2025-10-11,Electronics,Standard,Saturday,10,True,798.9565720701311,0.0,798.9565720701311,12
TRX-0573,2025-07-25,Clothing,Standard,Friday,7,False,63.93307050005323,0.1,57.539763450047914,7
TRX-0574,2025-08-11,Books,Student,Monday,8,False,17.619429163386084,0.1,15.857486247047476,5
TRX-0575,2025-02-21,Electronics,Student,Friday,2,False,801.8125116260205,0.1,721.6312604634185,9
TRX-0576,2025-12-05,Clothing,Standard,Friday,12,False,64.60271624982303,0.1,58.14244462484073,5
TRX-0577,2025-05-24,Books,Student,Saturday,5,True,26.94842340270138,0.0,26.94842340270138,7
TRX-0578,2025-03-10,Electronics,Premium,Monday,3,False,789.8030468029115,0.0,789.8030468029115,6
TRX-0579,2025-04-09,Home & Kitchen,Standard,Wednesday,4,False,152.0636177132545,0.0,152.0636177132545,6
TRX-0580,2025-01-25,Books,Student,Saturday,1,True,39.62195938717637,0.0,39.62195938717637,6
TRX-0581,2025-02-22,Electronics,Student,Saturday,2,True,804.4863576451453,0.1,724.0377218806308,2
TRX-0582,2025-05-31,Books,Premium,Saturday,5,True,34.619871890718414,0.2,27.69589751257473,12
TRX-0583,2025-05-24,Books,Student,Saturday,5,True,22.629880299873722,0.2,18.103904239898977,10
TRX-0584,2025-02-26,Books,Standard,Wednesday,2,False,32.4990023942371,0.2,25.999201915389683,10
TRX-0585,2025-02-08,Books,Standard,Saturday,2,True,27.79267838216526,0.0,27.79267838216526,3
TRX-0586,2025-04-19,Books,Premium,Saturday,4,True,15.49089270312768,0.1,13.941803432814911,10
TRX-0587,2025-06-30,Books,Student,Monday,6,False,28.185210047988743,0.0,28.185210047988743,3
TRX-0588,2025-02-11,Electronics,Premium,Tuesday,2,False,790.0830333655969,0.0,790.0830333655969,5
TRX-0589,2025-07-05,Home & Kitchen,Standard,Saturday,7,True,143.67119725115208,0.0,143.67119725115208,2
TRX-0590,2025-08-11,Clothing,Standard,Monday,8,False,61.893283072923744,0.1,55.70395476563137,6
TRX-0591,2025-05-02,Books,Student,Friday,5,False,27.97244273380124,0.3,19.58070991366087,13
TRX-0592,2025-05-13,Clothing,Standard,Tuesday,5,False,48.10767534922871,0.0,48.10767534922871,6
TRX-0593,2025-06-12,Electronics,Student,Thursday,6,False,810.5398577118287,0.0,810.5398577118287,7
TRX-0594,2025-08-03,Books,Standard,Sunday,8,True,30.720062783004728,0.2,24.576050226403783,12
TRX-0595,2025-08-09,Home & Kitchen,Standard,Saturday,8,True,142.95271564389117,0.0,142.95271564389117,2
TRX-0596,2025-08-23,Clothing,Standard,Saturday,8,True,44.624152035508246,0.2,35.6993216284066,5
TRX-0597,2025-11-27,Books,Student,Thursday,11,False,23.550954209185686,0.2,18.84076336734855,8
TRX-0598,2025-05-26,Electronics,Student,Monday,5,False,795.5405628613884,0.3,556.8783940029718,11
TRX-0599,2025-08-27,Home & Kitchen,Premium,Wednesday,8,False,151.13140457053024,0.1,136.01826411347722,4
TRX-0600,2025-03-17,Clothing,Standard,Monday,3,False,56.36883338844434,0.1,50.7319500495999,5
TRX-0601,2025-01-09,Clothing,Premium,Thursday,1,False,39.9254313925499,0.1,35.93288825329491,8
TRX-0602,2025-03-15,Books,Standard,Saturday,3,True,21.116530616988417,0.1,19.004877555289575,13
TRX-0603,2025-09-10,Home & Kitchen,Standard,Wednesday,9,False,146.94380888931687,0.1,132.2494280003852,8
TRX-0604,2025-08-18,Home & Kitchen,Standard,Monday,8,False,156.3366102477406,0.0,156.3366102477406,4
TRX-0605,2025-01-07,Home & Kitchen,Standard,Tuesday,1,False,143.0180032538895,0.1,128.71620292850056,4
TRX-0606,2025-06-23,Home & Kitchen,Standard,Monday,6,False,166.78674673372566,0.1,150.1080720603531,8
TRX-0607,2025-05-21,Electronics,Standard,Wednesday,5,False,780.8835944934824,0.2,624.706875594786,11
TRX-0608,2025-06-17,Home & Kitchen,Student,Tuesday,6,False,163.11167497802626,0.2,130.489339982421,6
TRX-0609,2025-06-19,Clothing,Standard,Thursday,6,False,57.756810291218954,0.1,51.98112926209706,8
TRX-0610,2025-10-10,Clothing,Premium,Friday,10,False,68.59584872343557,0.0,68.59584872343557,8
TRX-0611,2025-05-02,Electronics,Student,Friday,5,False,800.7980148405874,0.2,640.63841187247,8
TRX-0612,2025-07-13,Clothing,Standard,Sunday,7,True,71.39555536025469,0.1,64.25599982422922,10
TRX-0613,2025-01-05,Clothing,Standard,Sunday,1,True,56.12638035447189,0.2,44.90110428357752,12
TRX-0614,2025-01-29,Home & Kitchen,Standard,Wednesday,1,False,139.01379574822187,0.3,97.3096570237553,7
TRX-0615,2025-06-14,Clothing,Standard,Saturday,6,True,74.20504287271064,0.0,74.20504287271064,8
TRX-0616,2025-12-05,Electronics,Premium,Friday,12,False,798.8651935411785,0.2,639.0921548329429,14
TRX-0617,2025-05-16,Home & Kitchen,Standard,Friday,5,False,152.2155847362421,0.0,152.2155847362421,5
TRX-0618,2025-12-31,Books,Student,Wednesday,12,False,37.34751914044795,0.0,37.34751914044795,4
TRX-0619,2025-11-17,Home & Kitchen,Standard,Monday,11,False,139.68044757905565,0.1,125.71240282115009,9
TRX-0620,2025-12-08,Electronics,Standard,Monday,12,False,805.9549089763925,0.0,805.9549089763925,5
TRX-0621,2025-05-25,Home & Kitchen,Standard,Sunday,5,True,144.1010524353711,0.2,115.28084194829688,7
TRX-0622,2025-11-23,Home & Kitchen,Premium,Sunday,11,True,148.6783064435563,0.0,148.6783064435563,8
TRX-0623,2025-08-05,Electronics,Standard,Tuesday,8,False,800.7227896538429,0.0,800.7227896538429,5
TRX-0624,2025-10-28,Home & Kitchen,Student,Tuesday,10,False,134.99778138553063,0.1,121.49800324697758,10
TRX-0625,2025-05-12,Electronics,Premium,Monday,5,False,792.2116295717957,0.2,633.7693036574366,11
TRX-0626,2025-10-19,Electronics,Standard,Sunday,10,True,813.5107289241314,0.3,569.457510246892,13
TRX-0627,2025-03-11,Books,Standard,Tuesday,3,False,33.86191188584796,0.2,27.089529508678368,8
TRX-0628,2025-09-09,Clothing,Standard,Tuesday,9,False,59.37360422672765,0.1,53.43624380405489,5
TRX-0629,2025-10-02,Clothing,Student,Thursday,10,False,62.431234585128934,0.0,62.431234585128934,9
TRX-0630,2025-12-30,Home & Kitchen,Premium,Tuesday,12,False,147.05757494363542,0.0,147.05757494363542,5
TRX-0631,2025-07-01,Home & Kitchen,Standard,Tuesday,7,False,163.56583385827983,0.0,163.56583385827983,8
TRX-0632,2025-06-16,Books,Premium,Monday,6,False,22.99647422205836,0.1,20.696826799852523,6
TRX-0633,2025-04-01,Books,Student,Tuesday,4,False,27.31842092134848,0.1,24.586578829213632,4
TRX-0634,2025-07-21,Books,Premium,Monday,7,False,36.460301441420654,0.1,32.81427129727859,4
TRX-0635,2025-12-12,Electronics,Standard,Friday,12,False,792.2262851515409,0.2,633.7810281212328,12
TRX-0636,2025-01-19,Books,Student,Sunday,1,True,40.58789184496894,0.1,36.52910266047204,12
TRX-0637,2025-02-08,Books,Student,Saturday,2,True,9.695385902566231,0.0,9.695385902566231,6
TRX-0638,2025-05-06,Home & Kitchen,Standard,Tuesday,5,False,166.29642131112797,0.0,166.29642131112797,6
TRX-0639,2025-06-22,Books,Standard,Sunday,6,True,21.273244160480253,0.2,17.018595328384205,8
TRX-0640,2025-05-21,Electronics,Standard,Wednesday,5,False,797.5730125217472,0.2,638.0584100173978,9
TRX-0641,2025-08-30,Electronics,Standard,Saturday,8,True,781.0998982881706,0.2,624.8799186305365,15
TRX-0642,2025-08-08,Home & Kitchen,Standard,Friday,8,False,145.45205282622308,0.0,145.45205282622308,4
TRX-0643,2025-05-06,Books,Standard,Tuesday,5,False,14.601934689731157,0.3,10.22135428281181,11
TRX-0644,2025-02-27,Books,Standard,Thursday,2,False,18.923536546265275,0.0,18.923536546265275,1
TRX-0645,2025-05-28,Electronics,Standard,Wednesday,5,False,798.6268903421112,0.0,798.6268903421112,5
TRX-0646,2025-11-13,Books,Standard,Thursday,11,False,34.57791614472906,0.3,24.20454130131034,12
TRX-0647,2025-12-27,Books,Student,Saturday,12,True,27.07603351400626,0.0,27.07603351400626,5
TRX-0648,2025-01-01,Books,Standard,Wednesday,1,False,28.07676653401114,0.1,25.269089880610025,8
TRX-0649,2025-12-14,Clothing,Premium,Sunday,12,True,49.044806111544375,0.0,49.044806111544375,8
TRX-0650,2025-07-09,Home & Kitchen,Premium,Wednesday,7,False,141.1924591039727,0.1,127.07321319357544,7
TRX-0651,2025-07-10,Clothing,Student,Thursday,7,False,77.98725018351311,0.3,54.591075128459174,12
TRX-0652,2025-11-08,Home & Kitchen,Standard,Saturday,11,True,142.64798965236753,0.0,142.64798965236753,7
TRX-0653,2025-04-27,Electronics,Premium,Sunday,4,True,816.562082520573,0.1,734.9058742685157,11
TRX-0654,2025-05-14,Books,Standard,Wednesday,5,False,22.569388011191336,0.0,22.569388011191336,6
TRX-0655,2025-02-27,Home & Kitchen,Standard,Thursday,2,False,150.02287936143503,0.1,135.02059142529154,7
TRX-0656,2025-02-13,Clothing,Standard,Thursday,2,False,70.7036516022993,0.0,70.7036516022993,6
TRX-0657,2025-06-22,Books,Standard,Sunday,6,True,37.718924219386565,0.0,37.718924219386565,7
TRX-0658,2025-06-09,Electronics,Premium,Monday,6,False,798.8918743972091,0.0,798.8918743972091,5
TRX-0659,2025-06-22,Home & Kitchen,Student,Sunday,6,True,146.11756946478462,0.0,146.11756946478462,12
TRX-0660,2025-11-13,Home & Kitchen,Standard,Thursday,11,False,149.44079551477788,0.3,104.6085568603445,10
TRX-0661,2025-10-30,Home & Kitchen,Standard,Thursday,10,False,153.37957528232118,0.0,153.37957528232118,8
TRX-0662,2025-05-29,Books,Student,Thursday,5,False,33.91303686869755,0.0,33.91303686869755,6
TRX-0663,2025-03-21,Clothing,Standard,Friday,3,False,60.04229858994152,0.1,54.038068730947366,6
TRX-0664,2025-08-01,Clothing,Standard,Friday,8,False,66.18886298023153,0.0,66.18886298023153,5
TRX-0665,2025-07-22,Home & Kitchen,Standard,Tuesday,7,False,166.38359732270942,0.2,133.10687785816754,8
TRX-0666,2025-09-09,Electronics,Standard,Tuesday,9,False,803.8130961226478,0.3,562.6691672858534,12
TRX-0667,2025-08-17,Electronics,Student,Sunday,8,True,803.1165285600478,0.1,722.804875704043,5
TRX-0668,2025-06-13,Clothing,Student,Friday,6,False,44.810891749099326,0.2,35.84871339927946,6
TRX-0669,2025-08-15,Electronics,Premium,Friday,8,False,773.6926986317094,0.1,696.3234287685385,11
TRX-0670,2025-05-27,Clothing,Premium,Tuesday,5,False,63.88375729230168,0.0,63.88375729230168,1
TRX-0671,2025-01-20,Home & Kitchen,Student,Monday,1,False,149.05175768719127,0.1,134.14658191847215,5
TRX-0672,2025-02-16,Clothing,Student,Sunday,2,True,54.85217325085258,0.1,49.36695592576732,7
TRX-0673,2025-08-21,Clothing,Student,Thursday,8,False,62.435302041863444,0.1,56.1917718376771,5
TRX-0674,2025-11-01,Home & Kitchen,Standard,Saturday,11,True,149.3959627080309,0.2,119.51677016642473,7
TRX-0675,2025-01-14,Electronics,Standard,Tuesday,1,False,811.277802506339,0.1,730.150022255705,8
TRX-0676,2025-05-23,Clothing,Student,Friday,5,False,60.86110868258978,0.3,42.60277607781284,8
TRX-0677,2025-01-01,Clothing,Standard,Wednesday,1,False,52.53076714929833,0.2,42.02461371943866,11
TRX-0678,2025-02-23,Home & Kitchen,Standard,Sunday,2,True,159.9016623895929,0.1,143.9114961506336,15
TRX-0679,2025-09-16,Electronics,Premium,Tuesday,9,False,797.828689250538,0.1,718.0458203254842,3
TRX-0680,2025-05-24,Clothing,Standard,Saturday,5,True,65.26536683672308,0.0,65.26536683672308,2
TRX-0681,2025-01-12,Home & Kitchen,Standard,Sunday,1,True,145.225892938072,0.3,101.6581250566504,12
TRX-0682,2025-11-26,Clothing,Standard,Wednesday,11,False,53.50173114502564,0.1,48.15155803052308,6
TRX-0683,2025-08-12,Books,Student,Tuesday,8,False,25.841682301856963,0.0,25.841682301856963,8
TRX-0684,2025-09-29,Home & Kitchen,Standard,Monday,9,False,150.12828643543685,0.0,150.12828643543685,6
TRX-0685,2025-12-24,Electronics,Student,Wednesday,12,False,804.7982703536684,0.1,724.3184433183015,5
TRX-0686,2025-06-05,Electronics,Premium,Thursday,6,False,797.3135424669026,0.0,797.3135424669026,6
TRX-0687,2025-01-08,Electronics,Standard,Wednesday,1,False,781.636402162296,0.0,781.636402162296,8
TRX-0688,2025-05-02,Electronics,Student,Friday,5,False,795.6722611641161,0.1,716.1050350477045,10
TRX-0689,2025-12-14,Clothing,Premium,Sunday,12,True,67.93818467143815,0.0,67.93818467143815,3
TRX-0690,2025-06-13,Clothing,Premium,Friday,6,False,57.026239207568935,0.1,51.32361528681204,7
TRX-0691,2025-03-31,Electronics,Standard,Monday,3,False,797.5361659748545,0.0,797.5361659748545,4
TRX-0692,2025-05-16,Electronics,Premium,Friday,5,False,809.8637650590593,0.0,809.8637650590593,3
TRX-0693,2025-07-05,Electronics,Student,Saturday,7,True,792.8802677274108,0.1,713.5922409546697,12
TRX-0694,2025-11-12,Clothing,Student,Wednesday,11,False,44.57196781757101,0.1,40.11477103581391,5
TRX-0695,2025-06-27,Electronics,Standard,Friday,6,False,798.393688804745,0.0,798.393688804745,7
TRX-0696,2025-01-28,Electronics,Standard,Tuesday,1,False,795.1582604875126,0.0,795.1582604875126,2
TRX-0697,2025-08-08,Books,Standard,Friday,8,False,15.33753680246746,0.1,13.803783122220715,3
TRX-0698,2025-12-23,Books,Student,Tuesday,12,False,23.246215441013092,0.0,23.246215441013092,7
TRX-0699,2025-02-10,Electronics,Premium,Monday,2,False,804.9150564724679,0.0,804.9150564724679,4
TRX-0700,2025-08-16,Home & Kitchen,Standard,Saturday,8,True,149.90711438432183,0.0,149.90711438432183,5
TRX-0701,2025-07-11,Electronics,Standard,Friday,7,False,803.0698107268623,0.2,642.4558485814899,8
TRX-0702,2025-05-25,Books,Standard,Sunday,5,True,43.13407698515423,0.2,34.507261588123384,8
TRX-0703,2025-07-20,Home & Kitchen,Standard,Sunday,7,True,146.57121138442437,0.2,117.2569691075395,5
TRX-0704,2025-07-31,Home & Kitchen,Student,Thursday,7,False,152.7834863464467,0.2,122.22678907715736,6
TRX-0705,2025-08-08,Electronics,Premium,Friday,8,False,794.9078663740087,0.1,715.4170797366078,5
TRX-0706,2025-08-28,Books,Premium,Thursday,8,False,16.536402801130272,0.1,14.882762521017245,6
TRX-0707,2025-02-15,Books,Student,Saturday,2,True,19.150923465822302,0.1,17.23583111924007,5
TRX-0708,2025-02-04,Home & Kitchen,Student,Tuesday,2,False,145.2124142847831,0.0,145.2124142847831,6
TRX-0709,2025-09-10,Electronics,Premium,Wednesday,9,False,803.5947579754712,0.1,723.2352821779241,7
TRX-0710,2025-03-23,Clothing,Standard,Sunday,3,True,83.49075786700757,0.2,66.79260629360606,6
TRX-0711,2025-09-13,Clothing,Standard,Saturday,9,True,52.8395656372416,0.1,47.55560907351744,12
TRX-0712,2025-07-16,Books,Standard,Wednesday,7,False,20.833746943845377,0.0,20.833746943845377,6
TRX-0713,2025-10-30,Clothing,Standard,Thursday,10,False,59.36876986888752,0.0,59.36876986888752,1
TRX-0714,2025-01-10,Books,Premium,Friday,1,False,28.95798848709747,0.1,26.062189638387725,11
TRX-0715,2025-11-08,Books,Standard,Saturday,11,True,27.63550811954785,0.1,24.871957307593068,6
TRX-0716,2025-10-13,Books,Student,Monday,10,False,37.84095793948117,0.2,30.272766351584938,13
TRX-0717,2025-08-30,Clothing,Standard,Saturday,8,True,35.73607929464792,0.0,35.73607929464792,5
TRX-0718,2025-09-08,Books,Standard,Monday,9,False,1.1307012980432738,0.2,0.9045610384346191,7
TRX-0719,2025-12-31,Home & Kitchen,Premium,Wednesday,12,False,145.04121827989852,0.1,130.53709645190867,12
TRX-0720,2025-01-05,Electronics,Student,Sunday,1,True,810.973001875437,0.2,648.7784015003497,11
TRX-0721,2025-04-29,Electronics,Student,Tuesday,4,False,784.343519683944,0.1,705.9091677155496,8
TRX-0722,2025-10-16,Books,Student,Thursday,10,False,-5.076323396937571,0.1,-4.568691057243814,5
TRX-0723,2025-03-06,Electronics,Student,Thursday,3,False,805.7117940621921,0.1,725.1406146559729,9
TRX-0724,2025-05-26,Clothing,Student,Monday,5,False,62.43657223702714,0.2,49.94925778962172,9
TRX-0725,2025-08-12,Clothing,Standard,Tuesday,8,False,49.097915932005705,0.3,34.36854115240399,14
TRX-0726,2025-08-27,Electronics,Standard,Wednesday,8,False,790.1446039927907,0.0,790.1446039927907,7
